Postcode,Type,Latitude,Longitude,Capacity_MW,State
5341,Solar,-34.22167868,140.6837563,10.347299999999999,SA
5341,Solar,-33.7942028,140.5748228,10.347299999999999,SA
5341,Solar,-33.739084,140.753178,93.1257,SA
5341,Solar,-33.63340742,140.7677761,10.347299999999999,SA
5342,Solar,-34.240296,140.551874,8.9233,SA
5343,Solar,-34.321288,140.556181,11.2752,SA
5345,Solar,-34.187027,140.454506,7.3761,SA
5352,Solar,-34.56579758,138.970505,4.0407,SA
5352,Solar,-34.549295,138.939049,16.1628,SA
5352,Solar,-34.54472249,138.9856268,4.0407,SA
5352,Solar,-34.52155944,139.0044687,4.0407,SA
5353,Solar,-34.65607991,139.6123225,4.9189,SA
5353,Solar,-34.6105765,139.5970316,4.9189,SA
5353,Solar,-34.586208,139.5901989,4.9189,SA
5353,Solar,-34.577328,139.326979,44.2701,SA
5353,Solar,-34.47746166,139.0673251,4.9189,SA
5354,Solar,-34.57651008,139.5862979,7.1972,SA
5354,Solar,-34.538013,139.652642,35.986,SA
5354,Solar,-34.52195882,139.509237,7.1972,SA
5355,Solar,-34.443966,139.007886,11.6104,SA
5357,Solar,-34.343393,139.525937,9.6588,SA
5357,Solar,-34.2845059,139.6305311,1.6098,SA
5371,Solar,-34.517974,138.765349,4.8552,SA
5371,Solar,-34.41538531,138.7560699,1.6184,SA
5373,Solar,-34.303007,138.930335,5.1888,SA
5381,Solar,-34.02266368,139.152609,13.2443,SA
5381,Solar,-33.965473,139.140266,92.71010000000001,SA
5381,Solar,-33.90168878,139.1329215,13.2443,SA
5381,Solar,-33.87830358,139.0540697,13.2443,SA
5422,Solar,-32.97338,138.771209,73.229,SA
5422,Solar,-32.50385229,139.2273443,5.633,SA
5434,Solar,-31.88228497,138.70161,0.1,SA
5434,Solar,-31.80130489,138.8317862,0.1,SA
5434,Solar,-31.79772695,138.7470875,0.1,SA
5434,Solar,-31.68160313,138.7858802,0.1,SA
5434,Solar,-31.64549774,138.7312771,0.1,SA
5434,Solar,-31.57214344,139.0082322,0.1,SA
5434,Solar,-31.568218,138.70506,0.30000000000000004,SA
5434,Solar,-31.49344397,138.4893236,0.1,SA
5434,Solar,-31.44066028,138.9274773,0.1,SA
5461,Solar,-34.095314,138.444457,5.239000000000001,SA
5493,Solar,-33.015031,138.746595,2.6611,SA
5495,Solar,-33.1547861,138.0351807,8.932,SA
5495,Solar,-33.10214154,138.0327999,8.932,SA
5495,Solar,-32.88219,137.946255,44.660000000000004,SA
5501,Solar,-34.595073,138.547998,3.2186,SA
5523,Solar,-33.401829,138.165325,2.1623,SA
5523,Solar,-33.40073023,137.9305289,0.3089,SA
5523,Solar,-33.31761721,138.1000032,0.3089,SA
5523,Solar,-33.187701,138.2130413,0.3089,SA
5540,Solar,-33.3198857,137.9576204,22.6585,SA
5540,Solar,-33.26179699,137.9991346,22.6585,SA
5540,Solar,-33.205773,138.080191,294.5605,SA
5550,Solar,-34.093038,138.243785,166.50320000000002,SA
5554,Solar,-33.94536778,137.9245239,18.5074,SA
5554,Solar,-33.928029,137.756193,185.074,SA
5556,Solar,-33.950853,137.610828,0.5992,SA
5558,Solar,-34.105205,137.598449,2.0972,SA
5600,Solar,-33.036339,137.277293,8.4816,SA
5601,Solar,-32.99386298,137.7818138,12.7847,SA
5601,Solar,-32.98481567,137.7807358,12.7847,SA
5601,Solar,-32.97404304,137.5647905,12.7847,SA
5601,Solar,-32.97177611,137.7456963,12.7847,SA
5601,Solar,-32.94671236,137.6444415,12.7847,SA
5601,Solar,-32.91326147,137.7869937,12.7847,SA
5601,Solar,-32.90749816,137.7626083,12.7847,SA
5601,Solar,-32.8873792,137.7949,12.7847,SA
5601,Solar,-32.873614,137.075487,12.7847,SA
5601,Solar,-32.84744376,137.8076599,12.7847,SA
5606,Solar,-35.373243,136.859338,1.158,SA
5606,Solar,-35.15635681,136.4660851,0.579,SA
5606,Solar,-34.724,135.861,0.579,SA
5608,Solar,-33.05754209,137.5325164,0.3473,SA
5608,Solar,-33.034213,137.525354,1.3892,SA
5631,Solar,-34.285785,135.66453,0.432,SA
5652,Solar,-33.091309,135.249834,0.8855999999999999,SA
5652,Solar,-32.91367868,135.4376867,0.44279999999999997,SA
5680,Solar,-32.93215968,134.2389533,3.3844,SA
5680,Solar,-32.9144388,134.6686485,3.3844,SA
5680,Solar,-32.89855485,134.0943986,3.3844,SA
5680,Solar,-32.87284205,134.4792575,3.3844,SA
5680,Solar,-32.7236118,134.4228266,3.3844,SA
5680,Solar,-32.68784588,134.2924925,3.3844,SA
5680,Solar,-32.672797,134.37909,43.9972,SA
5680,Solar,-32.61082632,134.3473346,3.3844,SA
5680,Solar,-32.07872032,134.7619526,3.3844,SA
5690,Solar,-32.282716,133.582274,63.954,SA
5690,Solar,-32.18176141,133.695364,3.366,SA
5690,Solar,-31.70047844,132.6698655,3.366,SA
5690,Solar,-31.68926163,133.6102266,3.366,SA
5690,Solar,-31.65221971,132.5148276,3.366,SA
5690,Solar,-31.41005188,132.6529574,3.366,SA
5690,Solar,-31.12244384,133.3250824,3.366,SA
5690,Solar,-31.05613065,130.4790431,3.366,SA
5690,Solar,-29.4494112,130.806497,3.366,SA
5700,Solar,-32.79557702,137.4825632,152.7144,SA
5700,Solar,-32.73576,137.703073,763.572,SA
5700,Solar,-32.69008918,137.7541107,152.7144,SA
5700,Solar,-32.62227011,137.9070038,152.7144,SA
5700,Solar,-32.5707065,137.8600914,152.7144,SA
5700,Solar,-32.53916054,137.7446894,152.7144,SA
5700,Solar,-32.47169591,137.7896229,152.7144,SA
5700,Solar,-32.44388334,137.8037245,152.7144,SA
5700,Solar,-32.44019183,137.8830703,152.7144,SA
5713,Solar,-32.3424,137.8719,137.9754,SA
5713,Solar,-32.2847772,137.6946561,137.9754,SA
5713,Solar,-32.12815641,137.7768437,137.9754,SA
5713,Solar,-32.0147,137.5172,137.9754,SA
5713,Solar,-31.8966,137.8624,137.9754,SA
5713,Solar,-31.8472,138.0077,137.9754,SA
5713,Solar,-31.68490138,137.5552272,137.9754,SA
5713,Solar,-31.66080839,137.9721954,137.9754,SA
5713,Solar,-31.58214231,136.9229605,137.9754,SA
5713,Solar,-31.4576917,136.6884716,137.9754,SA
5713,Solar,-31.4446,138.1808,137.9754,SA
5713,Solar,-31.3959,137.4101,137.9754,SA
5713,Solar,-30.99545395,137.7472937,137.9754,SA
5950,Solar,-34.945146,138.530183,4.955,SA
6004,Solar,-31.956931,115.874601,0.0661,WA
6006,Solar,-31.92934,115.852913,0.21789999999999998,WA
6008,Solar,-31.956599,115.811432,0.5004,WA
6009,Solar,-31.985791,115.804692,3.203,WA
6010,Solar,-31.971647,115.77639,6.6735,WA
6011,Solar,-31.996371,115.757646,0.0028,WA
6012,Solar,-32.015976,115.763404,0.2079,WA
6018,Solar,-31.891957,115.786821,3.8626,WA
6019,Solar,-31.90733,115.769183,1.4951999999999999,WA
6020,Hydro,-31.852698,115.765396,10.0,WA
6020,Solar,-31.852698,115.765396,1.3725,WA
6021,Solar,-31.871671,115.811933,0.8194,WA
6026,Solar,-31.801707,115.799832,0.371,WA
6027,Solar,-31.763347,115.756405,2.996,WA
6030,Solar,-31.687341,115.711684,3.3288,WA
6031,Solar,-31.692538,115.772138,0.6003000000000001,WA
6035,Solar,-31.524716,115.729901,0.2007,WA
6036,Solar,-31.649385,115.70986,0.4268,WA
6038,Solar,-32.289149,115.723047,0.198,WA
6041,Solar,-31.379673,115.568551,2.207,WA
6050,Solar,-31.930574,115.871864,0.1764,WA
6052,Solar,-31.915463,115.883976,0.3998,WA
6054,Solar,-31.901801,115.942572,2.5284,WA
6055,Solar,-31.92821488,116.0299538,0.7503,WA
6055,Solar,-31.85453394,115.9743113,0.7503,WA
6055,Solar,-31.842527,115.980754,4.5018,WA
6055,Solar,-31.82796346,115.9734135,0.7503,WA
6056,Bioenergy,-31.838398,116.0261,187.0,WA
6056,Solar,-31.838398,116.0261,7.0499,WA
6057,Solar,-31.94994,116.004245,0.6988,WA
6058,Solar,-31.985241,116.006688,0.3986,WA
6060,Solar,-31.903241,115.840879,0.5692,WA
6060,Solar,-31.89415,115.84939,0.1423,WA
6062,Bioenergy,-31.886322,115.89088,2.34,WA
6062,Solar,-31.886322,115.89088,0.0087,WA
6063,Solar,-31.866822,115.937824,0.2871,WA
6063,Solar,-31.8589186,115.9421996,0.2871,WA
6065,Solar,-31.69444,115.845329,27.084600000000002,WA
6069,Solar,-31.78156868,115.989248,4.599,WA
6069,Solar,-31.771612,116.007663,27.594,WA
6073,Solar,-31.949349,116.28143,1.2897,WA
6076,Solar,-32.108961,116.208263,8.2824,WA
6084,Bioenergy,-31.622021,116.072828,7.45,WA
6084,Solar,-31.622021,116.072828,0.09,WA
6090,Solar,-31.862589,115.894254,0.7381,WA
6100,Solar,-31.971725,115.896029,1.7616,WA
6102,Solar,-32.005644,115.904425,1.0458,WA
6102,Solar,-32.001778,115.918975,0.3486,WA
6104,Solar,-31.965498,115.977633,0.41969999999999996,WA
6105,Solar,-31.95388,115.963293,2.0775,WA
6106,Solar,-31.992082,115.945564,4.1052,WA
6107,Solar,-32.017663,115.967142,7.5033,WA
6109,Solar,-32.039897,116.013165,2.499,WA
6110,Bioenergy,-32.078535,116.008603,4.18,WA
6112,Solar,-32.1738,115.9473,0.24,WA
6112,Solar,-32.158675,115.997934,1.92,WA
6112,Solar,-32.152386,116.008274,0.96,WA
6122,Solar,-32.221725,116.0072,0.8008,WA
6123,Bioenergy,-32.295176,115.98589,3.824,WA
6147,Solar,-32.043771,115.941353,0.6003000000000001,WA
6149,Solar,-32.064941,115.858679,0.3594,WA
6150,Solar,-32.061682,115.833608,0.504,WA
6151,Solar,-31.982199,115.869482,2.5119000000000002,WA
6152,Solar,-32.008509,115.870058,0.9644999999999999,WA
6153,Solar,-32.024363,115.837525,0.7487999999999999,WA
6155,Bioenergy,-32.061501,115.890779,4.8,WA
6155,Solar,-32.061501,115.890779,11.562,WA
6156,Solar,-32.03954,115.800233,0.3984,WA
6163,Solar,-32.09300032,115.759389,2.5697,WA
6163,Solar,-32.092963,115.837476,2.5697,WA
6163,Solar,-32.084784,115.798722,25.697,WA
6164,Bioenergy,-32.131993,115.854584,21.599999999999998,WA
6164,Bioenergy,-32.12303469,115.8928346,2.4,WA
6164,Bioenergy,-32.1212865,115.8477911,2.4,WA
6164,Solar,-32.131993,115.854584,8.109,WA
6164,Solar,-32.12303469,115.8928346,0.901,WA
6164,Solar,-32.1212865,115.8477911,0.901,WA
6165,Solar,-32.19598,115.799431,1.061,WA
6166,Bioenergy,-32.158361,115.790704,20.78,WA
6166,Bioenergy,-32.128,115.786,5.195,WA
6166,Solar,-32.158361,115.790704,1.452,WA
6166,Solar,-32.128,115.786,0.363,WA
6167,Solar,-32.223657,115.835308,18.4561,WA
6168,Solar,-32.281957,115.75773,15.872,WA
6169,Solar,-32.338504,115.763949,2.852,WA
6171,Bioenergy,-32.328863,115.833257,4.211,WA
6171,Solar,-32.328863,115.833257,0.4125,WA
6172,Solar,-32.37547,115.753147,0.1403,WA
6173,Solar,-32.407414,115.757908,1.2182,WA
6175,Solar,-32.445896,115.755289,0.1998,WA
6180,Solar,-32.557981,115.728286,1.976,WA
6181,Solar,-32.557981,115.728286,1.2196,WA
6208,Solar,-32.630616,115.847592,3.3594,WA
6210,Solar,-32.557981,115.728286,20.4816,WA
6220,Solar,-33.031221,116.029777,2.487,WA
6225,Bioenergy,-33.35257,116.204886,2070.0,WA
6232,Solar,-33.316625,115.704263,0.4598,WA
6233,Solar,-33.279034,115.71443,1.2025,WA
6260,Hydro,-34.438738,115.860627,1.4300000000000002,WA
6280,Solar,-33.728945,115.302732,4.6794,WA
6280,Solar,-33.72146639,115.3709562,0.1418,WA
6281,Solar,-33.610787,115.0768,0.7145,WA
6285,Solar,-33.941351,115.280972,1.3499999999999999,WA
6285,Solar,-33.9261,114.9968,0.15,WA
6286,Solar,-34.061823,115.176529,0.596,WA
6302,Solar,-31.89973614,116.645592,0.495,WA
6302,Solar,-31.896269,116.742895,11.385,WA
6315,Solar,-33.286272,117.342795,4.7412,WA
6322,Solar,-34.411973,117.491623,0.0198,WA
6330,Solar,-34.905438,117.863286,10.015,WA
6383,Solar,-32.15198291,117.3534887,0.2079,WA
6383,Solar,-31.99884844,117.2579917,0.2079,WA
6383,Solar,-31.951084,117.406271,1.6632,WA
6383,Solar,-31.89343546,117.3302057,0.2079,WA
6383,Solar,-31.87317725,117.5189849,0.2079,WA
6383,Solar,-31.86283455,117.1885427,0.2079,WA
6391,Solar,-33.0633,116.773204,3.52,WA
6401,Solar,-31.640292,116.681727,217.60559999999998,WA
6401,Solar,-31.6279,116.5635,12.0892,WA
6407,Solar,-31.651142,117.222062,767.592,WA
6415,Solar,-31.481223,118.289983,797.9598000000001,WA
6429,Solar,-30.949795,120.898892,8.6016,WA
6430,Bioenergy,-30.78927341,121.4474667,63.0,WA
6430,Bioenergy,-30.599071,121.446478,819.0,WA
6430,Solar,-30.78927341,121.4474667,2.4560999999999997,WA
6430,Solar,-30.599071,121.446478,31.929299999999998,WA
6431,Solar,-30.40364,122.683881,683.6673999999999,WA
6432,Solar,-30.871011,121.541783,1.15,WA
6434,Solar,-30.820157,125.672818,31.397,WA
6437,Solar,-27.68439,120.529798,152.2328,WA
6438,Solar,-28.900034,121.092655,4.1202,WA
6440,Solar,-26.168944,125.733157,216.475,WA
6443,Solar,-32.39502,123.744186,75.4798,WA
6450,Solar,-33.401152,122.211127,5.3222,WA
6503,Solar,-31.237406,115.82111,60.604,WA
6521,Solar,-30.348514,115.640925,1.96,WA
6530,Solar,-28.802491,114.862505,1117.5406,WA
6530,Solar,-28.65948986,113.8109811,50.7973,WA
6532,Solar,-28.440886,115.004595,92.04,WA
6537,Solar,-26.904889,114.627287,87.318,WA
6537,Solar,-25.79287911,113.0535618,12.474,WA
6630,Solar,-28.86026775,115.2616879,0.25,WA
6630,Solar,-27.569679,115.72384,1.75,WA
6635,Solar,-28.150726,116.689412,0.4272,WA
6638,Solar,-28.612449,118.157573,0.8064,WA
6639,Solar,-27.68492,119.409802,0.1635,WA
6640,Solar,-27.003199,117.674648,52.79900000000001,WA
6642,Solar,-26.12516737,118.6736205,36.59,WA
6642,Solar,-25.639378,118.554936,182.95,WA
6646,Solar,-25.912724,121.214907,134.1948,WA
6701,Solar,-24.734545,115.15198,10.625599999999999,WA
6707,Solar,-22.265028,113.954791,1.2975,WA
6710,Solar,-22.133456,115.448968,5.5885,WA
6714,Solar,-21.145063,116.349933,102.18599999999999,WA
6721,Solar,-20.710799,118.441716,938.1608,WA
6722,Solar,-20.407853,118.606673,327.8535,WA
6725,Solar,-18.773365,122.753792,6.84,WA
6728,Solar,-18.0079,124.0044,0.363,WA
6728,Solar,-17.090606,124.591962,2.904,WA
6740,Solar,-14.962686,128.397192,5.58,WA
6743,Bioenergy,-17.293532,129.662008,36.0,WA
6743,Bioenergy,-15.174208,128.550721,6.0,WA
6743,Hydro,-17.293532,129.662008,180.0,WA
6743,Hydro,-15.174208,128.550721,30.0,WA
6753,Solar,-23.346,120.8094,115.21549999999999,WA
6753,Solar,-23.154069,119.714082,115.21549999999999,WA
6758,Solar,-22.055582,120.282267,0.2,WA
6760,Solar,-22.026615,124.383893,10.4077,WA
6765,Solar,-18.8808,126.2461,0.2,WA
6765,Solar,-18.752827,125.282055,0.4,WA
7000,Bioenergy,-42.878355,147.308002,0.9939999999999999,TAS
7000,Hydro,-42.878355,147.308002,1008.0,TAS
7000,Solar,-42.878355,147.308002,2.8336,TAS
7001,Bioenergy,-43.535913,146.356055,2.128,TAS
7009,Solar,-42.842607,147.289682,1.6308,TAS
7010,Bioenergy,-42.85913,147.212366,10.128,TAS
7010,Solar,-42.85913,147.212366,2.4000000000000004,TAS
7018,Solar,-42.877588,147.385681,2.24,TAS
7021,Solar,-42.906796,147.480017,0.1958,TAS
7030,Hydro,-42.75066477,147.2648366,14.6,TAS
7030,Hydro,-42.304288,146.958381,496.40000000000003,TAS
7030,Solar,-42.75066477,147.2648366,0.32,TAS
7030,Solar,-42.304288,146.958381,10.88,TAS
7051,Solar,-42.987394,147.327238,0.279,TAS
7116,Bioenergy,-43.262123,147.03435,0.32,TAS
7139,Hydro,-42.715494,145.925302,432.0,TAS
7140,Hydro,-42.544215,146.45502,24465.072,TAS
7170,Solar,-42.85132,147.449794,2.027,TAS
7174,Bioenergy,-42.807682,147.743285,2.137,TAS
7209,Hydro,-42.104584,147.614307,12.156,TAS
7212,Solar,-41.567876,147.488412,1.976,TAS
7248,Bioenergy,-41.397239,147.130185,8.984,TAS
7250,Hydro,-41.432254,147.077589,1421.1999999999998,TAS
7250,Solar,-41.432254,147.077589,10.9939,TAS
7252,Solar,-41.148031,146.99252,3.3319,TAS
7253,Solar,-41.117415,146.83066,34.0608,TAS
7254,Solar,-41.13407,147.198018,1.4000000000000001,TAS
7256,Bioenergy,-39.830946,144.159775,19.2,TAS
7256,Solar,-39.830946,144.159775,1.504,TAS
7260,Hydro,-41.158791,147.502082,29.37,TAS
7264,Hydro,-41.08241309,148.1887585,2.05,TAS
7264,Hydro,-41.015197,148.026137,28.7,TAS
7264,Hydro,-40.96643115,148.2737423,2.05,TAS
7302,Hydro,-41.70457,146.988293,985.8,TAS
7304,Hydro,-41.90160572,146.25261,54.61,TAS
7304,Hydro,-41.710417,146.165998,1583.69,TAS
7306,Hydro,-41.50002926,146.2497639,260.75,TAS
7306,Hydro,-41.465311,146.193428,5215.0,TAS
7306,Solar,-41.50002926,146.2497639,0.2274,TAS
7306,Solar,-41.465311,146.193428,4.548,TAS
7310,Solar,-41.237355,146.239406,18.494400000000002,TAS
7315,Hydro,-41.303174,146.072407,21.845,TAS
7320,Solar,-41.08422,145.862079,27.892,TAS
7321,Hydro,-41.456389,145.503726,17171.0,TAS
7330,Solar,-40.782341,145.057623,9.258,TAS
7467,Hydro,-42.093728,145.529693,6.4,TAS
7469,Hydro,-41.784391,145.201632,6.3148,TAS
800,Solar,-12.458684,130.83668,0.9238,NT
810,Solar,-12.39614166,130.8502369,1.8400999999999998,NT
810,Solar,-12.381806,130.866242,23.9213,NT
810,Solar,-12.35911956,130.8885151,1.8400999999999998,NT
810,Solar,-12.35811947,130.8959029,1.8400999999999998,NT
812,Bioenergy,-12.404778,130.916098,8.8,NT
812,Bioenergy,-12.39124885,130.89047,1.1,NT
812,Bioenergy,-12.38479951,130.9268602,1.1,NT
812,Bioenergy,-12.34638634,130.9209831,1.1,NT
812,Solar,-12.404778,130.916098,5.478400000000001,NT
812,Solar,-12.39124885,130.89047,0.6848000000000001,NT
812,Solar,-12.38479951,130.9268602,0.6848000000000001,NT
812,Solar,-12.34638634,130.9209831,0.6848000000000001,NT
820,Solar,-12.428017,130.873315,179.6706,NT
820,Solar,-12.4255956,130.8664593,9.9817,NT
820,Solar,-12.4123871,130.880692,9.9817,NT
822,Solar,-12.43399126,130.7459083,19.3564,NT
822,Solar,-12.3651,130.9523,19.3564,NT
822,Solar,-11.75841975,130.6254299,2109.8476,NT
830,Solar,-12.52139649,130.9580765,13.3815,NT
830,Solar,-12.475071,130.974879,133.815,NT
832,Solar,-12.51562954,130.9830307,0.3897,NT
832,Solar,-12.51070433,131.0058233,0.3897,NT
832,Solar,-12.502817,130.957712,1.5588,NT
832,Solar,-12.49684676,130.9936551,0.3897,NT
832,Solar,-12.49297483,131.0063506,0.3897,NT
839,Solar,-12.52001124,131.0402017,0.477,NT
845,Solar,-13.045118,131.038475,25.0472,NT
850,Solar,-14.48180579,132.2598385,34.0309,NT
850,Solar,-14.46576308,132.2874375,34.0309,NT
850,Solar,-14.46369137,132.1721041,34.0309,NT
850,Solar,-14.43162875,132.3888705,34.0309,NT
850,Solar,-14.4161067,132.2418315,34.0309,NT
850,Solar,-14.195911,132.365352,34.0309,NT
852,Bioenergy,-16.4525888,130.8418661,7.28,NT
852,Bioenergy,-15.2277,134.0832,0.13,NT
852,Solar,-16.4525888,130.8418661,108.80239999999999,NT
852,Solar,-15.2277,134.0832,1.9428999999999998,NT
862,Solar,-18.92862068,135.5134605,0.45,NT
862,Solar,-18.45128815,137.6072968,0.45,NT
862,Solar,-18.251528,134.463153,5.8500000000000005,NT
862,Solar,-17.60786065,134.055559,0.45,NT
862,Solar,-16.79698963,137.4667145,0.45,NT
870,Solar,-23.75188561,133.7578528,6.4681999999999995,NT
870,Solar,-23.71460854,133.8867138,6.4681999999999995,NT
870,Solar,-23.71393895,133.8740968,6.4681999999999995,NT
870,Solar,-23.71080361,133.8660005,6.4681999999999995,NT
870,Solar,-23.70326702,133.9010002,6.4681999999999995,NT
870,Solar,-23.702291,133.86314,6.4681999999999995,NT
870,Solar,-23.6967102,133.853957,6.4681999999999995,NT
870,Solar,-23.69234565,133.8678028,6.4681999999999995,NT
870,Solar,-23.69030677,133.8971833,6.4681999999999995,NT
870,Solar,-23.67527346,133.8633044,6.4681999999999995,NT
870,Solar,-23.6730301,133.8823863,6.4681999999999995,NT
872,Solar,-27.02469871,129.9052488,5.3323,NT
872,Solar,-27.02392513,132.7012923,5.3323,NT
872,Solar,-26.98843007,134.0209294,5.3323,NT
872,Solar,-26.97805135,133.3066861,5.3323,NT
872,Solar,-26.9661,133.308,5.3323,NT
872,Solar,-26.76713295,132.0298903,5.3323,NT
872,Solar,-26.5560969,133.3111959,5.3323,NT
872,Solar,-26.5308,125.6165,5.3323,NT
872,Solar,-26.52118731,131.8810186,5.3323,NT
872,Solar,-26.47801156,132.0252848,5.3323,NT
872,Solar,-26.34253111,133.8900188,5.3323,NT
872,Solar,-26.32328109,132.4550072,5.3323,NT
872,Solar,-26.29118818,132.138154,5.3323,NT
872,Solar,-26.2796,132.134,5.3323,NT
872,Solar,-26.1906007,133.2680322,5.3323,NT
872,Solar,-26.18249261,130.2070878,5.3323,NT
872,Solar,-26.17046294,129.1456993,5.3323,NT
872,Solar,-26.1637425,130.1826917,5.3323,NT
872,Solar,-26.16295046,130.1149452,5.3323,NT
872,Solar,-26.11557751,129.1527543,5.3323,NT
872,Solar,-26.0621,128.9255,5.3323,NT
872,Solar,-25.9975,128.2805,5.3323,NT
872,Solar,-25.9752687,125.3466253,5.3323,NT
872,Solar,-25.8447,127.6841,5.3323,NT
872,Solar,-25.27073166,128.1150802,5.3323,NT
872,Solar,-24.94725917,125.9841842,5.3323,NT
872,Solar,-24.343546,128.656027,5.3323,NT
872,Solar,-23.4686864,131.6138326,10.6646,NT
872,Solar,-23.2807675,126.954107,5.3323,NT
872,Solar,-21.949513,131.298809,421.25169999999997,NT
873,Solar,-23.74471408,133.9050112,2.0831999999999997,NT
880,Solar,-12.50557433,135.7954286,0.4349,NT
880,Solar,-12.2425718,136.8772098,0.4349,NT
880,Solar,-12.21424182,136.7083085,0.4349,NT
880,Solar,-11.670366,136.824863,0.8698,NT
886,Solar,-13.13118,132.563373,8.4496,NT
